,address1,address2,city,id,resource_uri,state,venue_name,zipcode
3891,12 Watkins St.,,Lynbrook,5676,/api/v1/venue/5676/,NY,P Twelve Catering,11563
3892,2 Hunters Way,,Nissequogue,5677,/api/v1/venue/5677/,NY,Home of Steve & Carolyn Louro,
3893,201 Franklin St.,,San Francisco,5678,/api/v1/venue/5678/,CA,SFJAZZ Center,94102
3894,,,Charleston,5679,/api/v1/venue/5679/,SC,TBD,
3895,7696 Sam Snead Hwy.,,Hot Springs,5680,/api/v1/venue/5680/,VA,Omni Homestead,24445
3896,315 Pennsylvania Ave,,Washington,5681,/api/v1/venue/5681/,DC,BĂŠarnaise,20003
3897,,,Shaker Heights,5682,/api/v1/venue/5682/,OH,TBD,
3898,,,Wilmington,5683,/api/v1/venue/5683/,DE,TBD,
3899,150 Stadium  Drive,,Chapel Hill,5684,/api/v1/venue/5684/,NC,Carolina Club,27514
3900,,,Charlotte,5685,/api/v1/venue/5685/,NC,Private Residence,
3901,,,Charlotte,5686,/api/v1/venue/5686/,,Private Residence,
3902,,,Atlanta,5687,/api/v1/venue/5687/,GA,TBD,
3903,,,Philadelphia,5688,/api/v1/venue/5688/,PA,Home of David Cohen,
3904,,,St. Petersburg,5689,/api/v1/venue/5689/,FL,Home of Elizabeth Crist Hyden,
3905,,,Charlotte,5690,/api/v1/venue/5690/,NC,Private Residence,
3906,,,Charlotte,5691,/api/v1/venue/5691/,NC,Home of Bert Scott and Liz Fender,
3907,54 West 39th St.,,New York,5692,/api/v1/venue/5692/,NY,EVR,
3908,"545 8th St., SE",,Washington,5693,/api/v1/venue/5693/,D.C.,DCanter Wine Boutique,20003
3909,,,South Tampa,5694,/api/v1/venue/5694/,FL,Home of Pat Frank,
3910,,,Oklahoma City,5695,/api/v1/venue/5695/,OK,TBD,
3911,59 E. 54th St.,Ste. 22,New York,5696,/api/v1/venue/5696/,NY,,
3912,3131 NE Glisan St.,,Portland,5697,/api/v1/venue/5697/,OR,Holy Trinity Greek Orthodox Cathedral,97232
3913,,,New York,5698,/api/v1/venue/5698/,NY,Home of Dominic Recchia,
3914,10 Harbor Blvd,,Destin,5699,/api/v1/venue/5699/,FL,Emerald Grande,32541
3915,,,,5700,/api/v1/venue/5700/,IA,Home of Bruce Rastetter,
3916,,,Hardin County,5701,/api/v1/venue/5701/,IA,Home of Bruce Rastetter,
3917,,,Lexington,5702,/api/v1/venue/5702/,KY,TBD,
3918,6028 410th St.,,North Branch,5703,/api/v1/venue/5703/,MN,Bullseye Shooting Range,55056
3919,,,Hebron,5704,/api/v1/venue/5704/,KY,Private home,
3920,1400 E. Interchange Ave.,,Bismarck,5705,/api/v1/venue/5705/,ND,Ramada Bismarck,58501
3921,,,Seattle,5706,/api/v1/venue/5706/,WA,Home of Sonya and Tom Campion,
3922,,,Scottsdale,5707,/api/v1/venue/5707/,AZ,TBD,
3923,8640 Moon Rd.,,Saline,5708,/api/v1/venue/5708/,MI,Tri-County Sportsmen's League,48176
3924,,,Palm Beach,5709,/api/v1/venue/5709/,FL,TBD,
3925,2000 W. Front St.,,Tyler,5710,/api/v1/venue/5710/,TX,Harvey Convention Center,
3926,7441 Cohenour Rd.,,Orange,5711,/api/v1/venue/5711/,TX,Mauriceville Community Center,77626
3927,5001 E. NASA Parkway,,Seabrook,5712,/api/v1/venue/5712/,TX,Clear Lake Park,77586
3928,1 Myriad Gardens,,Oklahoma City,5713,/api/v1/venue/5713/,OK,Cox Convention Center,73102
3929,57 Hempstead Ave,,Lynbrook,5714,/api/v1/venue/5714/,NY,Lynbrook Elks Lodge,11563
3930,,,,5715,/api/v1/venue/5715/,FL,TBD,
3931,,,,5716,/api/v1/venue/5716/,VA,Home of Jeffrey McWaters,
3932,,,Vail,5717,/api/v1/venue/5717/,CO,TBD,
3933,7906 Paloma Court,,Bethesda,5718,/api/v1/venue/5718/,MD,Home of Bruce and Leslie Lane,
3934,"405 East Capitol Street, SE",,Washington,5719,/api/v1/venue/5719/,D.C.,Home of Mary Landrieu and Frank Snellings,20003
3935,,,,5720,/api/v1/venue/5720/,NH,TBD,
3936,3251 Prospect St. NW,,Washington,5721,/api/v1/venue/5721/,DC,Cafe Milano,20007
3937,,,Panama City,5722,/api/v1/venue/5722/,FL,Home of J. Carey Scott III,
3938,,,Orlando,5723,/api/v1/venue/5723/,FL,Home of Rep. John Mica,
3939,"1010 22nd St., NW",,Washington,5724,/api/v1/venue/5724/,D.C.,,20037
3940,16200 N. Idaho Center Blvd.,,Nampa,5725,/api/v1/venue/5725/,ID,Idaho Center,83687
3941,,,Pacific Palisades,5726,/api/v1/venue/5726/,CA,Home of Howard Gordon,
3942,9882 S. Santa Monica Blvd.,,Beverly Hills,5727,/api/v1/venue/5727/,CA,Peninsula Hotel,
3943,"1875 Brightwaters Blvd., NE",,St. Petersburg,5728,/api/v1/venue/5728/,FL,Home of Donna and Tim Main,33704
3944,,,Lafayette,5729,/api/v1/venue/5729/,LA,TBD,
3945,,,Indianapolis,5730,/api/v1/venue/5730/,IN,TBD,
3946,One Haben Blvd.,,Palmetto,5731,/api/v1/venue/5731/,FL,Bradenton Area Convention Center,
3947,,,,5732,/api/v1/venue/5732/,AR,TBD,
3948,"2009 8th St., NW",,Washington,5733,/api/v1/venue/5733/,D.C.,Town Danceboutique,20001
3949,,,Washington,5734,/api/v1/venue/5734/,D.C.,Home of Carol Pensky,
3950,"545 7th St., SE",,Washington,5735,/api/v1/venue/5735/,D.C.,Capitol Hill Arts Workshop,
3951,1153 Town Center Drive,,Jupiter,5736,/api/v1/venue/5736/,FL,Rooney's The Gastropub,33458
3952,1124 San Michele Way,,Palm Beach Gardens,5737,/api/v1/venue/5737/,FL,Home of Adrienne and Michael Papa,
3953,,,Los Angeles,5738,/api/v1/venue/5738/,CA,Home of Steve & Nikki Lafferty,
3954,1216 Portion Road,,Farmingville,5739,/api/v1/venue/5739/,NY,Portuguese American Center,11738
3955,13050 Oregon Road,,Cutchogue,5740,/api/v1/venue/5740/,NY,Lieb Cellars Oregon Road,11935
3956,102 Curris Center,,Murray,5741,/api/v1/venue/5741/,KY,Murray State University,42071
3957,11397 Old Harbour Road,,North Palm Beach,5742,/api/v1/venue/5742/,FL,Home of Jack Nicklaus,
3958,"2350 M St., NW",,Washington,5743,/api/v1/venue/5743/,D.C.,Westin Georgetown,20037
3959,1001 Rose Bowl Dr.,,Pasadena,5744,/api/v1/venue/5744/,CA,Rose Bowl,91103
3960,1290 Honey Lake Rd.,,Greenville,5745,/api/v1/venue/5745/,FL,Honey Lake Plantation,32331
3961,2850 Ocean Park Blvd.,Ste. 150,Santa Monica,5746,/api/v1/venue/5746/,CA,Tennis Channel's L.A. Headquarters,90405
3962,1012 Cornhill Way,,Folsom,5747,/api/v1/venue/5747/,CA,Home of Ross Amin,95630
3963,,,Bradenton,5748,/api/v1/venue/5748/,FL,TBD,
3964,101 Parrott St.,,San Leandro,5749,/api/v1/venue/5749/,CA,Englander Pub,
3965,,,,5750,/api/v1/venue/5750/,NJ,TBD,
3966,229 Alexander Place,,Winter Park,5751,/api/v1/venue/5751/,FL,Home of Brad Grosberg & Phil Kean,32799
3967,,,Beverly Hills,5752,/api/v1/venue/5752/,CA,Home of Kevin Wall & Susan Smalley,
3968,,,Fort Lauderdale,5753,/api/v1/venue/5753/,FL,TBD,
3969,,,Fairfield,5754,/api/v1/venue/5754/,CT,Private Home,
3970,12600 Roosevelt Blvd. North,,St. Petersburg,5755,/api/v1/venue/5755/,FL,St. Petersburg Marriott,
3971,12112 Drews Ct.,,Potomac,5756,/api/v1/venue/5756/,MD,,20854
3972,329 Wye Harbor Drive,,Queenstown,5757,/api/v1/venue/5757/,MD,Moran Residence,
3973,4125 South University Blvd.,,Englewood,5758,/api/v1/venue/5758/,CO,Cherry Hills Country Club,
3974,,,Atlanta,5759,/api/v1/venue/5759/,GA,Home of Lane Moore,
3975,,,,5760,/api/v1/venue/5760/,FL,TBD,
3976,,,,5761,/api/v1/venue/5761/,FL,TBD,
3977,111 S. 17th St.,,Philadelphia,5762,/api/v1/venue/5762/,PA,G Lounge,
3978,1601 Country Club Dr.,,Orlando,5763,/api/v1/venue/5763/,FL,Country Club of Orlando,
3979,"301 Water St., SE",Ste. 109,Washington,5764,/api/v1/venue/5764/,D.C.,Osteria Morini,20003
3980,"313 Pennsylvania Ave., Se",,Washington,5765,/api/v1/venue/5765/,D.C.,Bearnaise,20003
3981,240 N. Magnolia Dr.,,Tallahassee,5766,/api/v1/venue/5766/,FL,Parks & Crump,32301
3982,,,Los Angeles,5767,/api/v1/venue/5767/,CA,Home of Ann and Jim Gianopulos,
3983,3000 Joe W Brown Dr.,,Las Vegas,5768,/api/v1/venue/5768/,NV,Las Vegas Country Club,89109
3984,3784 W. 300 S.,,Albion,5769,/api/v1/venue/5769/,IN,Skip Schlotterback's Private Shooting Range,46701
3985,,,Naples,5770,/api/v1/venue/5770/,FL,TBD,
3986,1021 Stone Canyon Rd.,,Bel Air,5771,/api/v1/venue/5771/,CA,Home of Barbara Lindermann,
3987,,,,5772,/api/v1/venue/5772/,TX,TBD,
3988,131 South Dearborn St.,30th Floor,Chicago,5773,/api/v1/venue/5773/,IL,Holland & Knight,60603
3989,,,Philadelphia,5774,/api/v1/venue/5774/,PA,Home of Betsy & Richard Sheerr,
3990,,,Highland Park,5775,/api/v1/venue/5775/,IL,Home of Susan & Mitch Berk,
3991,833 West Randolph,,Chicago,5776,/api/v1/venue/5776/,IL,Nellcote,
3992,,,Highland Park,5777,/api/v1/venue/5777/,IL,Home of Honorable Nancy and Rob Rotering,
3993,311 East Congress St.,,Tucson,5778,/api/v1/venue/5778/,AZ,"Hotel Congress, Copper Hall",
3994,,,Evanston,5779,/api/v1/venue/5779/,IL,Home of Laura Tucker and Pete Giangreco,
3995,,,,5780,/api/v1/venue/5780/,,Home of Barbara and Marc Slutsky,
3996,2855 North Milwaukee Ave.,,Northbrook,5781,/api/v1/venue/5781/,IL,Hilton Northbrook,
3997,203 North LaSalle St.,Ste. 1900,Chicago,5782,/api/v1/venue/5782/,IL,DLA Piper,
3998,15 South River Lance,,Geneva,5783,/api/v1/venue/5783/,IL,Herrington Inn,60134
3999,184 S. River Ave.,,Holland,5784,/api/v1/venue/5784/,MI,Orange Leaf Frozen Yogurt,49423
4000,2865 Sand Hill Rd.,Ste. 101,Menlo Park,5785,/api/v1/venue/5785/,CA,Andreessen Horowitz,94025
4001,145 Ipswitch St.,,Boston,5786,/api/v1/venue/5786/,MA,Lucky Strike Lanes at Jillian's,02215
4002,400 Southeast Second Ave.,,Miami,5787,/api/v1/venue/5787/,FL,Hyatt Regency Hotel,
4003,1750 S. Brentwood,,St. Louis,5788,/api/v1/venue/5788/,MO,Stange Law Firm,63144
4004,619 Lexington Ave.,,New York City,5789,/api/v1/venue/5789/,NY,Saint Peter's Church,
4005,7815 Royal St.,,Park City,5790,/api/v1/venue/5790/,UT,Chateaux Deer Valley,84060
4006,,,,5791,/api/v1/venue/5791/,FL,TBD,
4007,1501 S. Neil St.,,Champaign,5792,/api/v1/venue/5792/,IL,Hilton Garden Inn,61820
4008,95 Cordova St.,,St. Augustine,5793,/api/v1/venue/5793/,FL,Casa Monica Hotel,32084
4009,700 W. Main St.,,Louisville,5794,/api/v1/venue/5794/,KY,21c Museum Hotel,40202
4010,202 S. Adams St.,,Tallahassee,5795,/api/v1/venue/5795/,FL,Governors Club Lounge,32301
4011,9600 Little Cottonwood Canyon Rd.,,Snowbird,5796,/api/v1/venue/5796/,UT,Cliff Lodge & Spa,84290
4012,1 Vail Rd.,,Vail ,5797,/api/v1/venue/5797/,CO,Four Seasons Vail,81657
4013,30801 South Coast Hwy.,,Laguna Beach,5798,/api/v1/venue/5798/,CA,Montage Laguna Beach,92651
4014,1260 Channel Dr.,,Santa Barbara,5799,/api/v1/venue/5799/,CA,Four Seasons Santa Barbara,93108
4015,1500 Shoreline Dr.,,Oacoma,5800,/api/v1/venue/5800/,SD,Cedar Shore Resort,57365
4016,755 Silverado Trail N.,,Calistoga,5801,/api/v1/venue/5801/,CA,Solage Calistoga,94515
4017,1083 Snowberry,,Park City,5802,/api/v1/venue/5802/,UT,Smith Residence,84098
4018,,,Aiken,5803,/api/v1/venue/5803/,SC,TBD,
4019,131 Glenridge Ave.,,Montclair,5804,/api/v1/venue/5804/,NJ,The Clubhouse,
4020,,,,5805,/api/v1/venue/5805/,FL,TBD,
4021,,,Sun Valley,5806,/api/v1/venue/5806/,ID,Home of Steve Wynn,
4022,215 South 16th St.,,Philadelphia,5807,/api/v1/venue/5807/,PA,Racquet Club of Philadelphia,
4023,390 S. Seguin Ave.,,New Braunfels,5808,/api/v1/venue/5808/,TX,New Braunfels Civic Center,
4024,,,Dallas,5809,/api/v1/venue/5809/,TX,Home of Harlan Crow,
4025,47355 Las Cascadas Court,,Indian Wells,5810,/api/v1/venue/5810/,CA,Home of Mary Sue & Bob Hawk,92210
4026,26 Grey Owl,,Irvine,5811,/api/v1/venue/5811/,CA,Home of Michelle & David Horowitz,
4027,3649 Mission Inn Ave.,,Riverside,5812,/api/v1/venue/5812/,CA,The Mission Inn Hotel,92501
4028,2525 Wardlow Rd.,,Corona,5813,/api/v1/venue/5813/,CA,Day Family Classic Cars,92882
4029,41077 Quail Rd.,,Hemet,5814,/api/v1/venue/5814/,CA,Home of Sen. Bill Emmerson,92544
4030,22550 Van Buren,,Riverside,5815,/api/v1/venue/5815/,CA,March Field Air Museum,92518
4031,23700 Serrano,,Temecula,5816,/api/v1/venue/5816/,CA,Woodworth Vineyards,92590
4032,35053 Rancho California Rd.,,Temecula,5817,/api/v1/venue/5817/,CA,Ponte Winery,92591
4033,100 Shady Canyon Dr.,,Irvine,5818,/api/v1/venue/5818/,CA,Shady Canyon Golf Club,92603
4034,19300 Ike Jones Rd.,,Santa Ana,5819,/api/v1/venue/5819/,CA,Lyon Air Museum,92707
4035,25291 Vista del Verde,,Coto de Caza,5820,/api/v1/venue/5820/,CA,Coto de Caza Golf & Racquet Club,92679
4036,10900 Wilshire Blvd.,,Los Angeles,5821,/api/v1/venue/5821/,CA,Regency Club,90024
4037,101 Shipyard Way,,Newport Beach,5822,/api/v1/venue/5822/,CA,Dulcinea,92663
4038,1020 Highland Colony Pkwy.,14th Floor,Ridgeland,5823,/api/v1/venue/5823/,MS,Offices of Butler Snow,39157
4039,2551 Raeburn Dr.,,Riverside ,5824,/api/v1/venue/5824/,CA,Home of Sue and Bill Johnson,92506
4040,345 South Via Las Palmas,,Palm Springs,5825,/api/v1/venue/5825/,CA,Home of Jim Houston,92262
4041,600 Town Center Dr.,,Costa Mesa,5826,/api/v1/venue/5826/,CA,Segerstrom Center for the Arts,
4042,,,,5827,/api/v1/venue/5827/,GA,TBD,
4043,,,Fort Worth,5828,/api/v1/venue/5828/,TX,TBD,
4044,,,Tarpon Springs,5829,/api/v1/venue/5829/,FL,Home of Wendy & David Nelson,
4045,"2500 South Cobb Dr., SE",,Smyrna,5830,/api/v1/venue/5830/,GA,Adventure Outdoors,30080
4046,2609 Cherry Hills Dr.,,Champaign,5831,/api/v1/venue/5831/,IL,,
4047,1016 Markham St.,,Conway,5832,/api/v1/venue/5832/,AR,Hole in the Wall Cafe,
4048,329 Gambrills Rd.,,Gambrills,5833,/api/v1/venue/5833/,MD,J Kings Steaks and Seafood,21054
4049,546 River Drive,,Garfield,5834,/api/v1/venue/5834/,NJ,Venetian,
4050,2421 W Townline Rd,,Peoria,5835,/api/v1/venue/5835/,IL,Brewer's Distributing,61615
4051,"1526 New Hampshire Ave., NW",,Washington,5836,/api/v1/venue/5836/,D.C.,Woman's National Democratic Club,20036
4052,131 SW Flager Ave.,,Stuart,5837,/api/v1/venue/5837/,FL,Spoto's Oyster Bar,34994
4053,,,Louisville,5838,/api/v1/venue/5838/,KY,TBD,
4054,2001 Post Oak Blvd.,,Houston,5839,/api/v1/venue/5839/,TX,Hilton Post Oak,77056
4055,2132 Woodhaven Lane,,Duluth,5840,/api/v1/venue/5840/,MN,Home of Martha & Conrad Firling,55803
4056,273 Cold Soil Road,,Princeton,5841,/api/v1/venue/5841/,NJ,Home of Dr. Bruce DiDonato and Dr. Denise Agness DiDonato,
4057,1380 Colonial Blvd.,,Fort Myers,5842,/api/v1/venue/5842/,FL,Broadway Palm Dinner Theatre,33907
4058,140 N. 4th St.,,Louisville,5843,/api/v1/venue/5843/,KY,The Galt House,40202
4059,,,Phoenix,5844,/api/v1/venue/5844/,AZ,TBD,
4060,,,,5845,/api/v1/venue/5845/,CA,TBD,
4061,,,,5846,/api/v1/venue/5846/,TX,TBD,
4062,,,Chicago,5847,/api/v1/venue/5847/,IL,Home of Ken & Anne Griffin,
4063,308 S. Pennsylvania Ave.,,Mason City,5848,/api/v1/venue/5848/,IA,Music Man Square,50401
4064,1199 South Mammoth Rd.,,Manchester,5849,/api/v1/venue/5849/,NH,Executive Court Banquet Facility,03103
4065,,,Miami,5850,/api/v1/venue/5850/,FL,Home of Alonzo Mourning,
4066,,,New York City,5851,/api/v1/venue/5851/,NY,Home of Alan and Susan Patricof,
4067,601 Fairfield Ave.,,Bellevue,5852,/api/v1/venue/5852/,KY,Mackey Advisors,41073
4068,11753 Gainsborough Rd.,,Potomac,5853,/api/v1/venue/5853/,MD,Home of Orlee and Irwin Panitch,
4069,,,Linthicum Heights,5854,/api/v1/venue/5854/,MD,TBD,
4070,2 Texas Dr.,,Georgetown,5855,/api/v1/venue/5855/,TX,Sun City Ballroom,78633
4071,,,New York,5856,/api/v1/venue/5856/,NY,Home of Maneesh Goyal,
4072,,,Phoenix,5857,/api/v1/venue/5857/,AZ,Private Home,
4073,,,Malibu,5858,/api/v1/venue/5858/,CA,Private Home,
4074,"2661 Connecticut Ave., NW",,Washington,5859,/api/v1/venue/5859/,D.C.,Stanford in Washington,20008
4075,45 Kionaole Rd.,,Kaneohe,5860,/api/v1/venue/5860/,HI,Ko'olau Ballrooms and Conference Center,
4076,280 W. Jefferson St.,,Louisville,5861,/api/v1/venue/5861/,KY,Louisville Marriott Downtown,40202
4077,,11776 Heron Bay Blvd.,Coral Springs,5862,/api/v1/venue/5862/,FL,Marriott Coral Springs Hotel,
4078,1100 South Avenue,,Staten Island,5863,/api/v1/venue/5863/,NY,Hilton Garden Inn,10314
4079,,,Camarillo,5864,/api/v1/venue/5864/,CA,TBD,
4080,,,Hot Springs,5865,/api/v1/venue/5865/,AR,TBD,
4081,203 North Caswell St.,,Glennville,5866,/api/v1/venue/5866/,GA,Glennville Garden Club,
4082,931 Senate St.,,Columbia,5867,/api/v1/venue/5867/,SC,The Mamas & The Tapas,
4083,61 Exeter St.,,Boston,5868,/api/v1/venue/5868/,MA,Lenox Hotel,02116
4084,,,Atlanta,5869,/api/v1/venue/5869/,GA,Home of Nancy Field and Michael Schulder,
4085,,,Houston,5870,/api/v1/venue/5870/,TX,Home of John Eddie Williams and Sheridan Williams,
4086,,,McLean,5871,/api/v1/venue/5871/,VA,Home of former Sen. Chuck Robb and Lynda Robb,
4087,300 Water St.,,Augusta,5872,/api/v1/venue/5872/,ME,Gin Mill,04330
4088,400 Oceangate,,Long Beach,5873,/api/v1/venue/5873/,CA,"Keesal, Young & Logan Law Firm",90802
4089,1 Bennett St.,,Cambridge,5874,/api/v1/venue/5874/,MA,Charles Hotel,02138
4090,100 W. 2nd St.,,Boston,5875,/api/v1/venue/5875/,MA,Artists for Humanity EpiCenter,02127
4091,142 Whitten Road,,Augusta,5876,/api/v1/venue/5876/,ME,Maine Motor Transport Association,
4092,284 Western Ave.,,Augusta,5877,/api/v1/venue/5877/,ME,"Cloud 9 Restaurant, Senator Inn & Spa",
4093,,,New York,5878,/api/v1/venue/5878/,NY,Home of Stephen Schwarzman,
4094,287 Water St,,Augusta,5879,/api/v1/venue/5879/,ME,Gagliano's Bistro,04330
4095,"350 1st Ave., NE",,Cedar Rapids,5880,/api/v1/venue/5880/,IA,DoubleTree by Hilton,52401
4096,145 National Plaza,,Oxon Hill,5881,/api/v1/venue/5881/,MD,McCormick & Schmick's Seafood & Steaks,20745
4097,,,Cincinnati,5882,/api/v1/venue/5882/,OH,TBD,
4098,,,Sarasota,5883,/api/v1/venue/5883/,FL,TBD,
4099,,,Coral Gables,5884,/api/v1/venue/5884/,FL,Home of Ralph Garcia-Toledo,
4100,990 Boulevard of the Arts,,Sarasota,5885,/api/v1/venue/5885/,FL,Beau Ciel,34236
4101,8 Park St.,,Boston,5886,/api/v1/venue/5886/,MA,Union Club,02108
4102,1 Arvida Parkway,,Coral Gables,5887,/api/v1/venue/5887/,FL,Home of Constance and Mike Fernandez,33156
4103,,,New York City,5888,/api/v1/venue/5888/,NY,Home of Tony and Amie James,
4104,,,Fort Lauderdale,5889,/api/v1/venue/5889/,FL,Home of Dean Trantalis,
4105,2937 SW 27th Ave.,Ste. 203,Miami,5890,/api/v1/venue/5890/,FL,Moss Construction - Miami Office,33133
4106,"One Tabor Center, Ste. 1500",1200 17th St.,Denver,5891,/api/v1/venue/5891/,CO,Hogan Lovells,80202
4107,2830 E 7th Avenue Pkwy,,Denver,5892,/api/v1/venue/5892/,CO,Home of Susan Daggett and U.S. Senator Michael Bennet,80206
4108,One World Financial Center,39th Floor,New York,5893,/api/v1/venue/5893/,NY,"Cadwalader, Wickersham & Taft LLP",10281
4109,1750 Pennsylvania Ave. NW,Ste. 500,Washington,5894,/api/v1/venue/5894/,D.C.,theGROUP,
4110,105 Water St.,,Boston,5895,/api/v1/venue/5895/,MA,The Vault,02109
4111,1834 Bath St.,,Santa Barbara,5896,/api/v1/venue/5896/,CA,Capps Campaign HQ,
4112,,,Fairfax,5897,/api/v1/venue/5897/,VA,Home of Mohamed Mohamed,
4113,8149 HoneyGo Blvd.,,Nottingham,5898,/api/v1/venue/5898/,MD,Red Brick Station,21236
4114,301 N. Canon Dr.,,Beverly Hills,5899,/api/v1/venue/5899/,CA,Grand Havana Room,90210
4115,10150 Shaker Dr.,,Columbia,5900,/api/v1/venue/5900/,MD,The Kings Contrivance Restaurant,21046
4116,875 Michigan Ave.,Ste. 2929,Chicago,5901,/api/v1/venue/5901/,IL,,
4117,1 East Wacker,Ste. 500,Chicago,5902,/api/v1/venue/5902/,IL,Conlon & Dunn,60601
4118,100 E. South Temple,,Salt Lake City,5903,/api/v1/venue/5903/,UT,Alta Club,84111
4119,,,Chicago,5904,/api/v1/venue/5904/,IL,Home of Leslie Bluhm and David Helfand,
4120,750 Lauderdale Memorial Hwy.,,Cleveland,5905,/api/v1/venue/5905/,TN,Walker Valley High School,37312
4121,122 E. Main St.,,Columbus,5906,/api/v1/venue/5906/,OH,Sidebar,43215
4122,,,Chicago,5907,/api/v1/venue/5907/,IL,Home of Craig Freedman and Grace Tsao-Wu,
4123,,,Miami,5908,/api/v1/venue/5908/,FL,Home of Lili Estefan and Lorenzo Luaces,
4124,3355 Las Vegas Blvd. South,,Las Vegas,5909,/api/v1/venue/5909/,NV,The Venetian Paiza Club,
4125,,,Alexandria,5910,/api/v1/venue/5910/,VA,TBD,
4126,8325 Jericho Turnpike,,Woodbury,5911,/api/v1/venue/5911/,NY,Crest Hollow Country Club,11797
4127,2080 Frederick Douglass Blvd.,,Harlem,5912,/api/v1/venue/5912/,NY,The Park 112,
4128,239 Central Ave.,,Hot Springs,5913,/api/v1/venue/5913/,AR,Arlington Resort Hotel and Spa,71901
4129,4400 W. Cush Canyon Loop,Canyon Pass,Marana,5914,/api/v1/venue/5914/,AZ,The Horn Residence: Villa Girasole,85658
4130,2401 E. Camelback Rd.,,Phoenix,5915,/api/v1/venue/5915/,AZ,Ritz-Carlton,85016
4131,405 Main St.,,North Little Rock,5916,/api/v1/venue/5916/,AR,Argenta Community Theater,72114
4132,97 Piscataqua Rd.,,Dover,5917,/api/v1/venue/5917/,NH,Cottage by the Bay,03820
4133,450 W. 14th St.,,New York,5918,/api/v1/venue/5918/,NY,Streamline Circle,10014
4134,600 S. Barracks St.,,Pensacola,5919,/api/v1/venue/5919/,FL,The Fish House,32502
4135,1 Washington Blvd.,,Detroit,5920,/api/v1/venue/5920/,MI,Cobo Center,48226
4136,"309 Pennsylvania Ave., SE",,Washington,5921,/api/v1/venue/5921/,D.C.,Tammy's Nails,20003
4137,50 Park Place,,Newark,5922,/api/v1/venue/5922/,NJ,Robert Treat Hotel,07102
4138,201 Harrison Oaks Blvd.,,Cary,5923,/api/v1/venue/5923/,NC,Embassy Suites,27513
4139,1333 Bayshore Highway,,Burlingame,5924,/api/v1/venue/5924/,CA,Hyatt Regency San Francisco Airport,94010
4140,1333 Bayshore Highway,,Burlingame,5925,/api/v1/venue/5925/,CA,Hyatt Regency San Francisco Airport,94010
4141,775 U.S. 302,,Bartlett,5926,/api/v1/venue/5926/,NH,Attitash Mountain Resort,03812
4142,,,Poway,5927,/api/v1/venue/5927/,CA,Snider Residence ,
4143,,,Rancho Santa Fe,5928,/api/v1/venue/5928/,CA,Johnson Residence,
4144,7800 Westside Dr.,,San Diego,5929,/api/v1/venue/5929/,CA,Civita Apartments,92108
4145,1715 Bayshore Blvd.,,Tampa,5930,/api/v1/venue/5930/,FL,Home of Gary & Margo Harrod,
4146,588 Wentworth Rd.,,New Castle,5931,/api/v1/venue/5931/,NH,Wentworth by the Sea,03854
4147,139 Waterfront St.,Apt. 503,National Harbor,5933,/api/v1/venue/5933/,MD,Home of Warren Christopher ,20745
4148,10027 John S. Mosby Hwy.,,Upperville,5934,/api/v1/venue/5934/,VA,Home of Lisa & Jim Gable,20184
4149,1010 Doyle St.,,Menlo Park,5935,/api/v1/venue/5935/,CA,,
4150,,,San Diego,5936,/api/v1/venue/5936/,CA,Blake Residence ,
4151,10 East 70th St.,,New York City,5937,/api/v1/venue/5937/,NY,,10021
4152,"601 13th St., NW",Ste. 901 South ,Washington,5938,/api/v1/venue/5938/,D.C.,Toyota North America Headquarters ,20005
4153,6511 W. Langley Lane,,McLean,5939,/api/v1/venue/5939/,VA,Home of Sybil and Joe Caldwell,22101
4154,111 Riverside Ave.,,Jacksonville,5940,/api/v1/venue/5940/,FL,Riverfront Cafe & Catering,32202
4155,,,Rancho Santa Fe,5941,/api/v1/venue/5941/,CA,Benson Ranch,
4156,,,La Jolla,5942,/api/v1/venue/5942/,CA,Josephson Residence,
4157,305 NE Dartmoor Drive,,Waukee,5943,/api/v1/venue/5943/,IA,Point of Grace Church,50825
