,bioguide_id,birthdate,cid,comments,congress_office,exit_code,facebook_id,fax,feccandid,first_elected,firstlast,gender,lastname,office,party_x,phone,twitter_id,votesmart_id,webform,website,youtube_url,affiliate,bioguide,crp_id,district,id,image_available,name,party_y,resource_uri,state,title
2300,,,,,,,,,,,,,,,,,,,,,,,,,10,20537.0,,Jeff Denhan,R,/api/v1/lawmaker/20537/,CA,Representative
2301,,,,,,,,,,,,,,,,,,,,,,,,,,20538.0,,Rich Anderson,R,/api/v1/lawmaker/20538/,VA,Delegate
2302,,,,,,,,,,,,,,,,,,,,,,,E000288,N00028257,5,1.0,True,Keith Ellison,D,/api/v1/lawmaker/1/,MN,Rep.
2303,,,,,,,,,,,,,,,,,,,,,,,M001161,N00026840,3,2.0,True,Charles Melancon,D,/api/v1/lawmaker/2/,LA,Rep.
2304,,,,,,,,,,,,,,,,,,,,,,Charles Melancon,M001161,N00026840,,853.0,True,SWAMP PAC,,/api/v1/lawmaker/853/,,
2305,,,,,,,,,,,,,,,,,,,,,,,M001161,N00026840,,17544.0,True,Charles J Melancon,D,/api/v1/lawmaker/17544/,LA,
2306,,,,,,,,,,,,,,,,,,,,,,,M001161,N00026840,,17704.0,True,Charles Melancon,D,/api/v1/lawmaker/17704/,LA,
2307,,,,,,,,,,,,,,,,,,,,,,,D000602,N00009570,7,3.0,True,Artur Davis,D,/api/v1/lawmaker/3/,AL,Rep.
2308,,,,,,,,,,,,,,,,,,,,,,Artur Davis,D000602,N00009570,,676.0,True,Committee For Restoring Confidence In Government,,/api/v1/lawmaker/676/,,
2309,,,,,,,,,,,,,,,,,,,,,,,B000575,N00005195,7,4.0,True,Roy Blunt,R,/api/v1/lawmaker/4/,MO,Rep.
2310,,,,,,,,,,,,,,,,,,,,,,Roy Blunt,B000575,N00005195,,482.0,True,Rely on Your Beliefs (ROYB) Fund,,/api/v1/lawmaker/482/,,
2311,,,,,,,,,,,,,,,,,,,,,,,B000575,N00005195,,18017.0,True,Roy Blunt,R,/api/v1/lawmaker/18017/,MO,Sen.
2312,,,,,,,,,,,,,,,,,,,,,,,,N00000444,,5.0,False,Judd Gregg,R,/api/v1/lawmaker/5/,NH,Sen.
2313,,,,,,,,,,,,,,,,,,,,,,,K000352,N00006406,,6.0,True,Jon Kyl,R,/api/v1/lawmaker/6/,AZ,Sen.
2314,,,,,,,,,,,,,,,,,,,,,,Jon Kyl,K000352,N00006406,,113.0,True,Senate Majority Fund,,/api/v1/lawmaker/113/,,
2315,,,,,,,,,,,,,,,,,,,,,,,M000355,N00003389,,7.0,True,Mitch McConnell,R,/api/v1/lawmaker/7/,KY,Sen.
2316,,,,,,,,,,,,,,,,,,,,,,Mitch McConnell,M000355,N00003389,,18569.0,True,McConnell Victory Kentucky,,/api/v1/lawmaker/18569/,,
2317,,,,,,,,,,,,,,,,,,,,,,,,N00000397,,8.0,False,John E. Sununu,R,/api/v1/lawmaker/8/,NH,Sen.
2318,,,,,,,,,,,,,,,,,,,,,,,I000057,N00013345,2,9.0,True,Steve Israel,D,/api/v1/lawmaker/9/,NY,Rep.
2319,,,,,,,,,,,,,,,,,,,,,,Steve Israel,I000057,N00013345,,17811.0,True,Energy Security PAC,D,/api/v1/lawmaker/17811/,NY,
2320,,,,,,,,,,,,,,,,,,,,,,Steve Israel,I000057,N00013345,,18077.0,True,New York Jobs,,/api/v1/lawmaker/18077/,,
2321,,,,,,,,,,,,,,,,,,,,,,Steve Israel,I000057,N00013345,,18520.0,True,NY Jobs PAC,,/api/v1/lawmaker/18520/,,
2322,,,,,,,,,,,,,,,,,,,,,,,C000880,N00006267,,10.0,True,Mike Crapo,R,/api/v1/lawmaker/10/,ID,Sen.
2323,,,,,,,,,,,,,,,,,,,,,,Mike Crapo (R-Idaho),C000880,N00006267,,199.0,True,Freedom Fund,,/api/v1/lawmaker/199/,,
2324,,,,,,,,,,,,,,,,,,,,,,,W000802,N00027533,,11.0,True,Sheldon Whitehouse,D,/api/v1/lawmaker/11/,RI,Sen.
2325,,,,,,,,,,,,,,,,,,,,,,Sheldon Whitehouse,W000802,N00027533,,1045.0,True,Rhode Island Hope PAC,,/api/v1/lawmaker/1045/,,
2326,,,,,,,,,,,,,,,,,,,,,,Sen. Sheldon Whitehouse (D-RI),W000802,N00027533,,18607.0,True,Oceans PAC,,/api/v1/lawmaker/18607/,,
2327,,,,,,,,,,,,,,,,,,,,,,,L000263,N00003950,12,12.0,True,Sander Levin,D,/api/v1/lawmaker/12/,MI,Rep.
2328,,,,,,,,,,,,,,,,,,,,,,Sander Levin,L000263,N00003950,,17867.0,True,GOAL PAC,,/api/v1/lawmaker/17867/,,
2329,,,,,,,,,,,,,,,,,,,,,,,,N00003950,9,18748.0,,Sandy Levin,D,/api/v1/lawmaker/18748/,MI,Representative
2330,,,,,,,,,,,,,,,,,,,,,,,H000874,N00001821,5,13.0,True,Steny Hoyer,D,/api/v1/lawmaker/13/,MD,Rep.
2331,,,,,,,,,,,,,,,,,,,,,,Steny Hoyer,H000874,N00001821,,14.0,True,AmeriPAC: The Fund for a Greater America,,/api/v1/lawmaker/14/,,
2332,,,,,,,,,,,,,,,,,,,,,,,V000128,N00013820,8,15.0,True,Chris Van Hollen,D,/api/v1/lawmaker/15/,MD,Rep.
2333,,,,,,,,,,,,,,,,,,,,,,Chris Van Hollen,V000128,N00013820,,1210.0,True,Victory Now PAC,,/api/v1/lawmaker/1210/,,
2334,,,,,,,,,,,,,,,,,,,,,,Chris Van Hollen (D-MD),V000128,N00013820,,18138.0,True,Van Hollen Victory Fund (Joint Fundraising Committee),,/api/v1/lawmaker/18138/,,
2335,,,,,,,,,,,,,,,,,,,,,,,,N00008092,,16.0,False,Blanche Lincoln,D,/api/v1/lawmaker/16/,AR,Sen.
2336,,,,,,,,,,,,,,,,,,,,,,,B000243,N00004643,,17.0,True,Max Baucus,D,/api/v1/lawmaker/17/,MT,Sen.
2337,,,,,,,,,,,,,,,,,,,,,,Max Baucus (D-Mont),B000243,N00004643,,889.0,True,Glacier PAC,,/api/v1/lawmaker/889/,,
2338,,,,,,,,,,,,,,,,,,,,,,,K000180,N00004005,13,18.0,True,Carolyn Cheeks Kilpatrick,D,/api/v1/lawmaker/18/,MI,Rep.
2339,,,,,,,,,,,,,,,,,,,,,,Carolyn Cheeks Kilpatrick (D-Mich),K000180,N00004005,,755.0,True,TransFund PAC,,/api/v1/lawmaker/755/,,
2340,,,,,,,,,,,,,,,,,,,,,,,H000636,N00006008,15,19.0,True,Ruben Hinojosa,D,/api/v1/lawmaker/19/,TX,Rep.
2341,,,,,,,,,,,,,,,,,,,,,,,J000177,N00010084,,20.0,True,Tim Johnson,D,/api/v1/lawmaker/20/,SD,Sen.
2342,,,,,,,,,,,,,,,,,,,,,,Tim Johnson,J000177,N00010084,,1193.0,True,South Dakota First PAC,,/api/v1/lawmaker/1193/,,
2343,,,,,,,,,,,,,,,,,,,,,,,H000948,N00008032,9,21.0,True,Kenny Hulshof,R,/api/v1/lawmaker/21/,MO,Rep.
2344,,,,,,,,,,,,,,,,,,,,,,,P000587,N00003765,6,22.0,True,Mike Pence,R,/api/v1/lawmaker/22/,IN,Rep.
2345,,,,,,,,,,,,,,,,,,,,,,Mike Pence,P000587,N00003765,,1227.0,True,Principles Exalt A Nation PAC,,/api/v1/lawmaker/1227/,,
2346,,,,,,,,,,,,,,,,,,,,,,,,N00003765,,20525.0,,Mike Pence,R,/api/v1/lawmaker/20525/,,Vice President
2347,,,,,,,,,,,,,,,,,,,,,,,B001203,N00003924,4,23.0,True,Steve Buyer,R,/api/v1/lawmaker/23/,IN,Rep.
2348,,,,,,,,,,,,,,,,,,,,,,,G000554,N00027829,8,25.0,True,Gabrielle Giffords,D,/api/v1/lawmaker/25/,AZ,Rep.
2349,,,,,,,,,,,,,,,,,,,,,,,M001146,N00009635,8,26.0,True,Jim Marshall,D,/api/v1/lawmaker/26/,GA,Rep.
2350,,,,,,,,,,,,,,,,,,,,,,,P000523,N00002260,4,28.0,True,David Price,D,/api/v1/lawmaker/28/,NC,Rep.
2351,,,,,,,,,,,,,,,,,,,,,,,F000447,N00024851,24,29.0,True,Tom Feeney,R,/api/v1/lawmaker/29/,FL,Rep.
2352,,,,,,,,,,,,,,,,,,,,,,,K000361,N00009614,8,30.0,True,Ric Keller,R,/api/v1/lawmaker/30/,FL,Rep.
2353,,,,,,,,,,,,,,,,,,,,,,,M001168,N00027594,8,31.0,True,Patrick Murphy,D,/api/v1/lawmaker/31/,PA,Rep.
2354,,,,,,,,,,,,,,,,,,,,,,Patrick J. Murphy,M001168,N00027594,,17826.0,True,Taking the Hill PAC,,/api/v1/lawmaker/17826/,,
2355,,,,,,,,,,,,,,,,,,,,,,,B001232,N00004762,13,32.0,True,Judy Biggert,R,/api/v1/lawmaker/32/,IL,Rep.
2356,,,,,,,,,,,,,,,,,,,,,,,S001179,N00029273,8,33.0,True,Aaron Schock,R,/api/v1/lawmaker/33/,IL,Rep.
2357,,,,,,,,,,,,,,,,,,,,,,,D000482,N00001373,14,34.0,True,Mike Doyle,D,/api/v1/lawmaker/34/,PA,Rep.
2358,,,,,,,,,,,,,,,,,,,,,,Mike Doyle (D-Pa),D000482,N00001373,,888.0,True,Keystone Fund,,/api/v1/lawmaker/888/,,
2359,,,,,,,,,,,,,,,,,,,,,,,W000792,N00001110,9,35.0,True,Anthony Weiner,D,/api/v1/lawmaker/35/,NY,Rep.
2360,,,,,,,,,,,,,,,,,,,,,,,,N00013870,,36.0,False,Norm Coleman,R,/api/v1/lawmaker/36/,MN,Sen.
2361,,,,,,,,,,,,,,,,,,,,,,Norm Coleman (R-Minn),,N00013870,,540.0,False,NorthStar Leadership PAC,,/api/v1/lawmaker/540/,,
2362,,,,,,,,,,,,,,,,,,,,,,,T000462,N00009699,12,37.0,True,Patrick Tiberi,R,/api/v1/lawmaker/37/,OH,Rep.
2363,,,,,,,,,,,,,,,,,,,,,,Patrick J. Tiberi (R-Ohio),T000462,N00009699,,956.0,True,Buckeye Liberty PAC,,/api/v1/lawmaker/956/,,
2364,,,,,,,,,,,,,,,,,,,,,,,W000413,N00003467,1,38.0,True,Ed Whitfield,R,/api/v1/lawmaker/38/,KY,Rep.
2365,,,,,,,,,,,,,,,,,,,,,,Ed Whitfield (R-Ky),W000413,N00003467,,861.0,True,Thoroughbred PAC,,/api/v1/lawmaker/861/,,
2366,,,,,,,,,,,,,,,,,,,,,,,W000413,N00003467,,18625.0,True,Ed Whitfield,R,/api/v1/lawmaker/18625/,KY,Rep.
2367,,,,,,,,,,,,,,,,,,,,,,,B001256,N00027493,6,39.0,True,Michele Bachmann,R,/api/v1/lawmaker/39/,MN,Rep.
2368,,,,,,,,,,,,,,,,,,,,,,,H000206,N00004207,,40.0,True,Tom Harkin,D,/api/v1/lawmaker/40/,IA,Sen.
2369,,,,,,,,,,,,,,,,,,,,,,Tom Harkin (D-Iowa),H000206,N00004207,,1094.0,True,To Organize a Majority PAC,,/api/v1/lawmaker/1094/,,
2370,,,,,,,,,,,,,,,,,,,,,,,S001157,N00024871,13,41.0,True,David Scott,D,/api/v1/lawmaker/41/,GA,Rep.
2371,,,,,,,,,,,,,,,,,,,,,,David Scott (D-Ga),S001157,N00024871,,1198.0,True,Brave PAC,,/api/v1/lawmaker/1198/,,
2372,,,,,,,,,,,,,,,,,,,,,,,S001156,N00024870,39,42.0,True,Linda Sanchez,D,/api/v1/lawmaker/42/,CA,Rep.
2373,,,,,,,,,,,,,,,,,,,,,,Linda Sanchez ,S001156,N00024870,,1252.0,True,Democrats Reshaping America (DREAM PAC),,/api/v1/lawmaker/1252/,,
2374,,,,,,,,,,,,,,,,,,,,,,,B000652,N00004208,3,43.0,True,Leonard Boswell,D,/api/v1/lawmaker/43/,IA,Rep.
2375,,,,,,,,,,,,,,,,,,,,,,,C001069,N00024842,2,44.0,True,Joe Courtney,D,/api/v1/lawmaker/44/,CT,Rep.
2376,,,,,,,,,,,,,,,,,,,,,,Joe Courtney,C001069,N00024842,,17817.0,True,Husky PAC,D,/api/v1/lawmaker/17817/,CT,
2377,,,,,,,,,,,,,,,,,,,,,,,B000589,N00003675,8,45.0,True,John Boehner,R,/api/v1/lawmaker/45/,OH,Rep.
2378,,,,,,,,,,,,,,,,,,,,,,John Boehner (R-Ohio),B000589,N00003675,,1264.0,True,Freedom Project,,/api/v1/lawmaker/1264/,,
2379,,,,,,,,,,,,,,,,,,,,,,,P000586,N00009618,12,46.0,True,Adam Putnam,R,/api/v1/lawmaker/46/,FL,Rep.
2380,,,,,,,,,,,,,,,,,,,,,,,C001046,N00013131,7,47.0,True,Eric Cantor,R,/api/v1/lawmaker/47/,VA,Rep.
2381,,,,,,,,,,,,,,,,,,,,,,Eric Cantor,C001046,N00013131,,321.0,True,Every Republican Is Crucial PAC (ERICPAC),,/api/v1/lawmaker/321/,,
2382,,,,,,,,,,,,,,,,,,,,,,Eric Cantor,C001046,N00013131,,17840.0,True,ERIC PAC,,/api/v1/lawmaker/17840/,,
2383,,,,,,,,,,,,,,,,,,,,,,,C001053,N00025726,4,48.0,True,Tom Cole,R,/api/v1/lawmaker/48/,OK,Rep.
2384,,,,,,,,,,,,,,,,,,,,,,Tom Cole,C001053,N00025726,,826.0,True,COLE PAC,,/api/v1/lawmaker/826/,,
2385,,,,,,,,,,,,,,,,,,,,,,,P000555,N00003504,15,49.0,True,Deborah Pryce,R,/api/v1/lawmaker/49/,OH,Rep.
2386,,,,,,,,,,,,,,,,,,,,,,,S001187,N00029574,,50.0,True,Steve Stivers,R,/api/v1/lawmaker/50/,OH,State Senator
2387,,,,,,,,,,,,,,,,,,,,,,,S001187,N00029574,15,17604.0,True,Steve Stivers,R,/api/v1/lawmaker/17604/,OH,Rep.
2388,,,,,,,,,,,,,,,,,,,,,,,H001016,N00005675,,51.0,True,Kay Bailey Hutchison,R,/api/v1/lawmaker/51/,TX,Sen.
2389,,,,,,,,,,,,,,,,,,,,,,Kay Bailey Hutchison (R-Texas),H001016,N00005675,,1069.0,True,KPAC,,/api/v1/lawmaker/1069/,,
2390,,,,,,,,,,,,,,,,,,,,,,,C001056,N00024852,,52.0,True,John Cornyn,R,/api/v1/lawmaker/52/,TX,Sen.
2391,,,,,,,,,,,,,,,,,,,,,,John Cornyn (R-Texas),C001056,N00024852,,1229.0,True,Alamo PAC,,/api/v1/lawmaker/1229/,,
2392,,,,,,,,,,,,,,,,,,,,,,,E000194,N00006619,,53.0,True,John Ensign,R,/api/v1/lawmaker/53/,NV,Sen.
2393,,,,,,,,,,,,,,,,,,,,,,John Ensign (R-Nev),E000194,N00006619,,1276.0,True,Battle Born PAC,,/api/v1/lawmaker/1276/,,
2394,,,,,,,,,,,,,,,,,,,,,,,,N00006347,,54.0,False,Bob Bennett,R,/api/v1/lawmaker/54/,UT,Sen.
2395,,,,,,,,,,,,,,,,,,,,,,Robert F. Bennett (R-Utah),,N00006347,,1274.0,False,SnowPAC,,/api/v1/lawmaker/1274/,,
2396,,,,,,,,,,,,,,,,,,,,,,,C000286,N00002685,,55.0,True,Saxby Chambliss,R,/api/v1/lawmaker/55/,GA,Sen.
2397,,,,,,,,,,,,,,,,,,,,,,Saxby Chambliss,C000286,N00002685,,965.0,True,Republican Majority Fund,,/api/v1/lawmaker/965/,,
2398,,,,,,,,,,,,,,,,,,,,,,,C000567,N00003328,,56.0,True,Thad Cochran,R,/api/v1/lawmaker/56/,MS,Sen.
2399,,,,,,,,,,,,,,,,,,,,,,Thad Cochran,C000567,N00003328,,1261.0,True,Senate Victory Fund,,/api/v1/lawmaker/1261/,,
2400,,,,,,,,,,,,,,,,,,,,,,Sen. Thad Cochran,C000567,N00003328,,18081.0,True,Citizens for Cochran,R,/api/v1/lawmaker/18081/,MO,
2401,,,,,,,,,,,,,,,,,,,,,,,C001071,N00027441,,57.0,True,Bob Corker,R,/api/v1/lawmaker/57/,TN,Sen.
2402,,,,,,,,,,,,,,,,,,,,,,Bob Corker,C001071,N00027441,,17824.0,True,Rock City PAC,,/api/v1/lawmaker/17824/,,
2403,,,,,,,,,,,,,,,,,,,,,,,H000338,N00009869,,58.0,True,Orrin Hatch,R,/api/v1/lawmaker/58/,UT,Sen.
2404,,,,,,,,,,,,,,,,,,,,,,Orrin Hatch,H000338,N00009869,,18330.0,True,OrrinPAC,,/api/v1/lawmaker/18330/,,
2405,,,,,,,,,,,,,,,,,,,,,,,I000024,N00005582,,59.0,True,Jim Inhofe,R,/api/v1/lawmaker/59/,OK,Sen.
2406,,,,,,,,,,,,,,,,,,,,,,James Inhofe,I000024,N00005582,,18018.0,True,Fund for a Conservative Future,,/api/v1/lawmaker/18018/,,
2407,,,,,,,,,,,,,,,,,,,,,,,,N00003583,,60.0,False,George Voinovich,R,/api/v1/lawmaker/60/,OH,Sen.
2408,,,,,,,,,,,,,,,,,,,,,,George V. Voinovich (R-Ohio),,N00003583,,992.0,False,Buckeye PAC,,/api/v1/lawmaker/992/,,
2409,,,,,,,,,,,,,,,,,,,,,,George Voinovich,,N00003583,,1588.0,False,Ohio USA PAC,,/api/v1/lawmaker/1588/,,
2410,,,,,,,,,,,,,,,,,,,,,,,A000360,N00009888,,61.0,True,Lamar Alexander,R,/api/v1/lawmaker/61/,TN,Sen.
2411,,,,,,,,,,,,,,,,,,,,,,Lamar Alexander,A000360,N00009888,,17814.0,True,Tenn PAC,,/api/v1/lawmaker/17814/,,
2412,,,,,,,,,,,,,,,,,,,,,,,D000605,N00027281,2,62.0,True,Thelma Drake,R,/api/v1/lawmaker/62/,VA,Rep.
2413,,,,,,,,,,,,,,,,,,,,,,,R000570,N00004357,1,63.0,True,Paul Ryan,R,/api/v1/lawmaker/63/,WI,Rep.
2414,,,,,,,,,,,,,,,,,,,,,,Paul Ryan (R-Wis),R000570,N00004357,,64.0,True,Prosperity Action PAC,,/api/v1/lawmaker/64/,,
2415,,,,,,,,,,,,,,,,,,,,,,,,N00024894,14,65.0,False,Jim Oberweis,R,/api/v1/lawmaker/65/,IL,
2416,,,,,,,,,,,,,,,,,,,,,,,K000210,N00001193,3,66.0,True,Pete King,R,/api/v1/lawmaker/66/,NY,Rep.
2417,,,,,,,,,,,,,,,,,,,,,,,M000725,N00007390,7,67.0,True,George Miller,D,/api/v1/lawmaker/67/,CA,Rep.
2418,,,,,,,,,,,,,,,,,,,,,,George Miller (D-Calif),M000725,N00007390,,743.0,True,Solidarity PAC,,/api/v1/lawmaker/743/,,
2419,,,,,,,,,,,,,,,,,,,,,,,L000517,N00011971,3,68.0,True,Dan Lungren,R,/api/v1/lawmaker/68/,CA,Rep.
2420,,,,,,,,,,,,,,,,,,,,,,,,N00003437,,69.0,False,Jim Bunning,R,/api/v1/lawmaker/69/,KY,Sen.
2421,,,,,,,,,,,,,,,,,,,,,,,,N00003392,3,70.0,False,Anne M. Northup,R,/api/v1/lawmaker/70/,KY,Rep.
2422,,,,,,,,,,,,,,,,,,,,,,,J000283,N00012457,2,71.0,True,Jesse Jackson,D,/api/v1/lawmaker/71/,IL,Rep.
2423,,,,,,,,,,,,,,,,,,,,,,,R000571,N00004645,0,72.0,True,Denny Rehberg,R,/api/v1/lawmaker/72/,MT,Rep.
2424,,,,,,,,,,,,,,,,,,,,,,,W000314,N00002905,19,73.0,True,Robert Wexler,D,/api/v1/lawmaker/73/,FL,Rep.
2425,,,,,,,,,,,,,,,,,,,,,,,M001155,N00026425,14,74.0,True,Connie Mack,R,/api/v1/lawmaker/74/,FL,Rep.
2426,,,,,,,,,,,,,,,,,,,,,,Connie Mack,M001155,N00026425,,1137.0,True,"Freedom, Security, Prosperity PAC",,/api/v1/lawmaker/1137/,,
2427,,,,,,,,,,,,,,,,,,,,,,,C001048,N00009738,07,75.0,True,John Culberson,R,/api/v1/lawmaker/75/,TX,Rep.
2428,,,,,,,,,,,,,,,,,,,,,,,,N00007815,,77.0,False,Gordon Smith,R,/api/v1/lawmaker/77/,OR,Sen.
2429,,,,,,,,,,,,,,,,,,,,,,Gordon H. Smith (R-Ore),,N00007815,,78.0,False,Impact America,,/api/v1/lawmaker/78/,,
2430,,,,,,,,,,,,,,,,,,,,,,,P000422,N00008113,0,80.0,True,Earl Pomeroy,D,/api/v1/lawmaker/80/,ND,Rep.
2431,,,,,,,,,,,,,,,,,,,,,,Earl Pomeroy (D-ND),P000422,N00008113,,959.0,True,NODAK PAC,,/api/v1/lawmaker/959/,,
2432,,,,,,,,,,,,,,,,,,,,,,,L000287,N00002577,5,81.0,True,John Lewis,D,/api/v1/lawmaker/81/,GA,Rep.
2433,,,,,,,,,,,,,,,,,,,,,,,A000014,N00007665,1,82.0,True,Neil Abercrombie,D,/api/v1/lawmaker/82/,HI,Rep.
2434,,,,,,,,,,,,,,,,,,,,,,Neil Abercrombie,A000014,N00007665,,1360.0,True,Aloha PAC,,/api/v1/lawmaker/1360/,,
2435,,,,,,,,,,,,,,,,,,,,,,,A000014,N00007665,,18642.0,True,Neil Abercrombie,D,/api/v1/lawmaker/18642/,HI,Governor
2436,,,,,,,,,,,,,,,,,,,,,,,B001248,N00025219,26,83.0,True,Michael Burgess,R,/api/v1/lawmaker/83/,TX,Rep.
2437,,,,,,,,,,,,,,,,,,,,,,Michael Burgess (R-Texas),B001248,N00025219,,1076.0,True,Lone Star Leadership PAC,,/api/v1/lawmaker/1076/,,
2438,,,,,,,,,,,,,,,,,,,,,,,K000113,N00000360,1,84.0,True,Patrick Kennedy,D,/api/v1/lawmaker/84/,RI,Rep.
2439,,,,,,,,,,,,,,,,,,,,,,,J000289,N00027894,4,85.0,True,James Jordan,R,/api/v1/lawmaker/85/,OH,Rep.
2440,,,,,,,,,,,,,,,,,,,,,,,S000510,N00007833,9,87.0,True,Adam Smith,D,/api/v1/lawmaker/87/,WA,Rep.
2441,,,,,,,,,,,,,,,,,,,,,,Adam Smith,S000510,N00007833,,18024.0,True,ADAM PAC,,/api/v1/lawmaker/18024/,,
2442,,,,,,,,,,,,,,,,,,,,,,,B001210,N00002200,,88.0,True,Robert Byrd,D,/api/v1/lawmaker/88/,WV,Sen.
2443,,,,,,,,,,,,,,,,,,,,,,,R000361,N00001685,,89.0,True,Jay Rockefeller,D,/api/v1/lawmaker/89/,WV,Sen.
2444,,,,,,,,,,,,,,,,,,,,,,Jay Rockefeller (D-WVa),R000361,N00001685,,1228.0,True,Mountaineer PAC,,/api/v1/lawmaker/1228/,,
2445,,,,,,,,,,,,,,,,,,,,,,,O000007,N00004394,7,90.0,True,David Obey,D,/api/v1/lawmaker/90/,WI,Rep.
2446,,,,,,,,,,,,,,,,,,,,,,,M001120,N00001408,12,91.0,True,John Murtha,D,/api/v1/lawmaker/91/,PA,Rep.
2447,,,,,,,,,,,,,,,,,,,,,,,E000287,N00024813,5,92.0,True,Rahm Emanuel,D,/api/v1/lawmaker/92/,IL,Rep.
2448,,,,,,,,,,,,,,,,,,,,,,,M000844,N00002214,1,93.0,True,Alan Mollohan,D,/api/v1/lawmaker/93/,WV,Rep.
2449,,,,,,,,,,,,,,,,,,,,,,,S001172,N00027623,3,94.0,True,Adrian Smith,R,/api/v1/lawmaker/94/,NE,Rep.
2450,,,,,,,,,,,,,,,,,,,,,,,B000287,N00009774,31,95.0,True,Xavier Becerra,D,/api/v1/lawmaker/95/,CA,Rep.
2451,,,,,,,,,,,,,,,,,,,,,,Xavier Becerra,B000287,N00009774,,1538.0,True,Leadership of Today & Tomorrow PAC,,/api/v1/lawmaker/1538/,,
2452,,,,,,,,,,,,,,,,,,,,,,Xavier Becerra,B000287,N00009774,,18047.0,True,Leadership for Today and Tomorrow PAC,,/api/v1/lawmaker/18047/,,
2453,,,,,,,,,,,,,,,,,,,,,,,H000324,N00002884,23,96.0,True,Alcee Hastings,D,/api/v1/lawmaker/96/,FL,Rep.
2454,,,,,,,,,,,,,,,,,,,,,,Alcee L. Hastings,H000324,N00002884,,17812.0,True,Millenium Leadership PAC,D,/api/v1/lawmaker/17812/,FL,
2455,,,,,,,,,,,,,,,,,,,,,,,E000172,N00005090,8,97.0,True,Jo Ann Emerson,R,/api/v1/lawmaker/97/,MO,Rep.
2456,,,,,,,,,,,,,,,,,,,,,,,H000329,N00009157,4,98.0,True,"Richard Norman ""Doc"" Hastings",R,/api/v1/lawmaker/98/,WA,Rep.
2457,,,,,,,,,,,,,,,,,,,,,,,S001148,N00006263,2,99.0,True,Mike Simpson,R,/api/v1/lawmaker/99/,ID,Rep.
2458,,,,,,,,,,,,,,,,,,,,,,Mike Simpson,S001148,N00006263,,1271.0,True,Sawtooth PAC,,/api/v1/lawmaker/1271/,,
2459,,,,,,,,,,,,,,,,,,,,,,,M001138,N00004905,16,100.0,True,Don Manzullo,R,/api/v1/lawmaker/100/,IL,Rep.
2460,,,,,,,,,,,,,,,,,,,,,,,F000450,N00026166,5,101.0,True,Virginia Foxx,R,/api/v1/lawmaker/101/,NC,Rep.
2461,,,,,,,,,,,,,,,,,,,,,,,D000598,N00009604,53,102.0,True,Susan Davis,D,/api/v1/lawmaker/102/,CA,Rep.
2462,,,,,,,,,,,,,,,,,,,,,,,V000081,N00001102,12,103.0,True,Nydia Velazquez,D,/api/v1/lawmaker/103/,NY,Rep.
2463,,,,,,,,,,,,,,,,,,,,,,,,N00026892,,104.0,False,Ken Salazar,D,/api/v1/lawmaker/104/,CO,Sen.
2464,,,,,,,,,,,,,,,,,,,,,,Ken Salazar (D-Colo),,N00026892,,646.0,False,Rocky Mountain PAC,,/api/v1/lawmaker/646/,,
2465,,,,,,,,,,,,,,,,,,,,,,,,N00009715,4,105.0,False,Melissa Hart,R,/api/v1/lawmaker/105/,PA,Rep.
2466,,,,,,,,,,,,,,,,,,,,,,,F000062,N00007364,,106.0,True,Dianne Feinstein,D,/api/v1/lawmaker/106/,CA,Sen.
2467,,,,,,,,,,,,,,,,,,,,,,Dianne Feinstein (D-Calif),F000062,N00007364,,1083.0,True,Fund for The Majority,,/api/v1/lawmaker/1083/,,
2468,,,,,,,,,,,,,,,,,,,,,,,C001049,N00012460,1,107.0,True,William Clay,D,/api/v1/lawmaker/107/,MO,Rep.
2469,,,,,,,,,,,,,,,,,,,,,,,N000002,N00000939,8,108.0,True,Jerrold Nadler,D,/api/v1/lawmaker/108/,NY,Rep.
2470,,,,,,,,,,,,,,,,,,,,,,Jerrold Nadler,N000002,N00000939,,18046.0,True,Jerry's PAC,,/api/v1/lawmaker/18046/,,
2471,,,,,,,,,,,,,,,,,,,,,,,D000492,N00006932,26,110.0,True,David Dreier,R,/api/v1/lawmaker/110/,CA,Rep.
2472,,,,,,,,,,,,,,,,,,,,,,David Dreier (R-Calif),D000492,N00006932,,553.0,True,American Success PAC,,/api/v1/lawmaker/553/,,
2473,,,,,,,,,,,,,,,,,,,,,,,M001156,N00026627,10,111.0,True,Patrick McHenry,R,/api/v1/lawmaker/111/,NC,Rep.
2474,,,,,,,,,,,,,,,,,,,,,,Patrick McHenry (R-NC),M001156,N00026627,,454.0,True,House Conservatives Fund,,/api/v1/lawmaker/454/,,
2475,,,,,,,,,,,,,,,,,,,,,,,G000553,N00026686,9,114.0,True,Al Green,D,/api/v1/lawmaker/114/,TX,Rep.
2476,,,,,,,,,,,,,,,,,,,,,,,S001143,N00003844,3,115.0,True,Mark Souder,R,/api/v1/lawmaker/115/,IN,Rep.
2477,,,,,,,,,,,,,,,,,,,,,,,H001029,N00002315,8,116.0,True,Robin Hayes,R,/api/v1/lawmaker/116/,NC,Rep.
2478,,,,,,,,,,,,,,,,,,,,,,,G000548,N00000743,5,117.0,True,Scott Garrett,R,/api/v1/lawmaker/117/,NJ,Rep.
2479,,,,,,,,,,,,,,,,,,,,,,,,N00029133,8,118.0,False,Rick Goddard,R,/api/v1/lawmaker/118/,GA,Rep.
